pair_id	rows	cols	config
229780750362	0	2	0
229780750361	0	2	0
229780750360	0	2	0
229780750359	0	2	0
229780750358	0	2	0
229780750357	0	2	0
229780750356	0	2	0
229780750355	0	2	0
229780750354	0	2	0
229780750353	0	2	0
229780750352	0	2	0
229780750351	0	2	0
229780750350	0	2	0
229780750349	0	2	0
229780750348	0	2	0
229780750347	0	2	0
229780750346	0	2	0
229780750345	0	2	0
229780750344	0	2	0
229780750343	0	2	0
229780750340	0	2	0
227633266689	0	2	0
221190815774	0	2	0
221190815773	0	2	0
221190815772	0	2	0
221190815771	0	2	0
221190815770	0	2	0
221190815769	0	2	0
221190815768	0	2	0
221190815767	0	2	0
221190815766	0	2	0
221190815765	0	2	0
221190815763	0	2	0
221190815762	0	2	0
221190815760	0	2	0
221190815759	0	2	0
221190815758	0	2	0
221190815752	0	2	0
221190815747	0	2	0
212600881186	0	2	0
212600881185	0	2	0
212600881184	0	2	0
212600881183	0	2	0
212600881182	0	2	0
212600881181	0	2	0
212600881180	0	2	0
212600881179	0	2	0
212600881178	0	2	0
212600881177	0	2	0
212600881176	0	2	0
212600881175	0	2	0
212600881173	0	2	0
212600881172	0	2	0
212600881170	0	2	0
212600881169	0	2	0
212600881167	0	2	0
212600881164	0	2	0
212600881159	0	2	0
210453397513	0	2	0
210453397509	0	2	0
210453397505	0	2	0
204010946598	0	2	0
204010946597	0	2	0
204010946596	0	2	0
204010946595	0	2	0
204010946594	0	2	0
204010946593	0	2	0
204010946592	0	2	0
204010946591	0	2	0
204010946588	0	2	0
204010946587	0	2	0
204010946579	0	2	0
204010946576	0	2	0
204010946571	0	2	0
195421012010	0	2	0
195421012009	0	2	0
195421012008	0	2	0
195421012007	0	2	0
195421012006	0	2	0
195421012005	0	2	0
195421012004	0	2	0
195421012003	0	2	0
195421012002	0	2	0
195421012001	0	2	0
195421012000	0	2	0
195421011999	0	2	0
195421011997	0	2	0
195421011996	0	2	0
195421011994	0	2	0
195421011992	0	2	0
195421011991	0	2	0
195421011988	0	2	0
195421011983	0	2	0
195421011979	0	2	0
195421011975	0	2	0
186831077422	0	2	0
186831077421	0	2	0
186831077420	0	2	0
186831077419	0	2	0
186831077418	0	2	0
186831077417	0	2	0
186831077416	0	2	0
186831077415	0	2	0
186831077414	0	2	0
186831077413	0	2	0
186831077411	0	2	0
186831077410	0	2	0
186831077409	0	2	0
186831077408	0	2	0
186831077407	0	2	0
186831077406	0	2	0
186831077387	0	2	0
169651208246	0	2	0
169651208245	0	2	0
169651208244	0	2	0
169651208243	0	2	0
169651208242	0	2	0
169651208241	0	2	0
169651208240	0	2	0
169651208239	0	2	0
169651208238	0	2	0
169651208236	0	2	0
169651208235	0	2	0
169651208234	0	2	0
169651208233	0	2	0
169651208232	0	2	0
169651208227	0	2	0
169651208219	0	2	0
169651208211	0	2	0
161061273658	0	2	0
161061273657	0	2	0
161061273656	0	2	0
161061273655	0	2	0
161061273654	0	2	0
161061273653	0	2	0
161061273652	0	2	0
161061273651	0	2	0
161061273636	0	2	0
161061273623	0	2	0
152471339070	0	2	0
152471339069	0	2	0
152471339068	0	2	0
152471339067	0	2	0
152471339066	0	2	0
146028888129	0	2	0
146028888128	0	2	0
146028888127	0	2	0
146028888126	0	2	0
146028888125	0	2	0
146028888124	0	2	0
139586437188	0	2	0
139586437187	0	2	0
139586437186	0	2	0
139586437185	0	2	0
139586437184	0	2	0
139586437183	0	2	0
139586437181	0	2	0
126701535304	0	2	0
126701535302	0	2	0
126701535300	0	2	0
126701535299	0	2	0
126701535298	0	2	0
126701535297	0	2	0
120259084363	0	2	0
120259084359	0	2	0
120259084358	0	2	0
120259084357	0	2	0
113816633421	0	2	0
113816633420	0	2	0
113816633418	0	2	0
113816633417	0	2	0
113816633416	0	2	0
113816633415	0	2	0
113816633414	0	2	0
113816633413	0	2	0
113816633412	0	2	0
113816633411	0	2	0
113816633410	0	2	0
113816633409	0	2	0
113816633408	0	2	0
100931731540	0	2	0
100931731538	0	2	0
100931731537	0	2	0
100931731536	0	2	0
100931731535	0	2	0
100931731534	0	2	0
100931731531	0	2	0
100931731528	0	2	0
100931731527	0	2	0
100931731526	0	2	0
100931731524	0	2	0
98784247895	0	2	0
98784247894	0	2	0
98784247893	0	2	0
98784247892	0	2	0
98784247891	0	2	0
98784247890	0	2	0
98784247889	0	2	0
98784247888	0	2	0
98784247887	0	2	0
98784247886	0	2	0
98784247885	0	2	0
98784247884	0	2	0
98784247881	0	2	0
98784247880	0	2	0
98784247879	0	2	0
98784247877	0	2	0
98784247872	0	2	0
98784247869	0	2	0
98784247868	0	2	0
98784247867	0	2	0
98784247866	0	2	0
98784247865	0	2	0
98784247864	0	2	0
98784247863	0	2	0
98784247862	0	2	0
98784247861	0	2	0
98784247860	0	2	0
98784247858	0	2	0
98784247856	0	2	0
98784247851	0	2	0
98784247850	0	2	0
98784247847	0	2	0
98784247844	0	2	0
98784247840	0	2	0
96636764222	0	2	0
96636764214	0	2	0
92341796929	0	2	0
92341796924	0	2	0
92341796921	0	2	0
90194313307	0	2	0
90194313306	0	2	0
90194313305	0	2	0
90194313304	0	2	0
90194313303	0	2	0
90194313302	0	2	0
90194313301	0	2	0
90194313300	0	2	0
90194313299	0	2	0
90194313298	0	2	0
90194313297	0	2	0
90194313296	0	2	0
90194313293	0	2	0
90194313292	0	2	0
90194313291	0	2	0
90194313289	0	2	0
90194313288	0	2	0
90194313284	0	2	0
90194313281	0	2	0
90194313280	0	2	0
90194313279	0	2	0
90194313276	0	2	0
90194313272	0	2	0
90194313270	0	2	0
90194313268	0	2	0
90194313259	0	2	0
90194313256	0	2	0
90194313252	0	2	0
88046829635	0	2	0
88046829634	0	2	0
88046829630	0	2	0
83751862341	0	2	0
83751862336	0	2	0
83751862333	0	2	0
81604378719	0	2	0
81604378718	0	2	0
81604378717	0	2	0
81604378716	0	2	0
81604378715	0	2	0
81604378714	0	2	0
81604378713	0	2	0
81604378712	0	2	0
81604378711	0	2	0
81604378710	0	2	0
81604378709	0	2	0
81604378708	0	2	0
81604378705	0	2	0
81604378704	0	2	0
81604378703	0	2	0
81604378701	0	2	0
81604378696	0	2	0
81604378693	0	2	0
81604378692	0	2	0
81604378688	0	2	0
81604378684	0	2	0
81604378680	0	2	0
81604378671	0	2	0
81604378668	0	2	0
81604378664	0	2	0
79456895046	0	2	0
75161927745	0	2	0
73014444131	0	2	0
73014444130	0	2	0
73014444129	0	2	0
73014444128	0	2	0
73014444127	0	2	0
73014444126	0	2	0
73014444125	0	2	0
73014444124	0	2	0
73014444123	0	2	0
73014444122	0	2	0
73014444121	0	2	0
73014444120	0	2	0
73014444117	0	2	0
73014444116	0	2	0
73014444115	0	2	0
73014444113	0	2	0
73014444108	0	2	0
73014444104	0	2	0
73014444103	0	2	0
73014444100	0	2	0
73014444096	0	2	0
73014444092	0	2	0
73014444083	0	2	0
73014444080	0	2	0
73014444076	0	2	0
66571993165	0	2	0
66571993164	0	2	0
64424509543	0	2	0
64424509542	0	2	0
64424509541	0	2	0
64424509540	0	2	0
64424509539	0	2	0
64424509538	0	2	0
64424509537	0	2	0
64424509536	0	2	0
64424509535	0	2	0
64424509534	0	2	0
64424509533	0	2	0
64424509532	0	2	0
64424509529	0	2	0
64424509528	0	2	0
64424509527	0	2	0
64424509525	0	2	0
64424509522	0	2	0
64424509521	0	2	0
64424509520	0	2	0
64424509519	0	2	0
64424509516	0	2	0
64424509515	0	2	0
64424509512	0	2	0
64424509508	0	2	0
64424509506	0	2	0
64424509504	0	2	0
64424509499	0	2	0
64424509498	0	2	0
64424509495	0	2	0
64424509492	0	2	0
64424509488	0	2	0
64424509487	0	2	0
64424509477	0	2	0
62277025896	0	2	0
62277025895	0	2	0
62277025894	0	2	0
62277025893	0	2	0
62277025892	0	2	0
62277025891	0	2	0
62277025890	0	2	0
62277025889	0	2	0
62277025888	0	2	0
62277025887	0	2	0
62277025886	0	2	0
62277025885	0	2	0
62277025884	0	2	0
62277025882	0	2	0
62277025881	0	2	0
62277025880	0	2	0
62277025878	0	2	0
62277025873	0	2	0
62277025869	0	2	0
62277025868	0	2	0
62277025865	0	2	0
62277025861	0	2	0
62277025857	0	2	0
62277025845	0	2	0
62277025841	0	2	0
53687091205	0	2	0
51539607661	0	2	0
51539607660	0	2	0
51539607659	0	2	0
51539607658	0	2	0
51539607657	0	2	0
51539607656	0	2	0
51539607655	0	2	0
51539607654	0	2	0
51539607653	0	2	0
51539607652	0	2	0
51539607651	0	2	0
51539607650	0	2	0
51539607647	0	2	0
51539607646	0	2	0
51539607645	0	2	0
51539607643	0	2	0
51539607640	0	2	0
51539607638	0	2	0
51539607634	0	2	0
51539607633	0	2	0
51539607630	0	2	0
51539607626	0	2	0
51539607624	0	2	0
51539607622	0	2	0
51539607616	0	2	0
51539607613	0	2	0
51539607610	0	2	0
51539607606	0	2	0
51539607598	0	2	0
51539607595	0	2	0
51539607580	0	2	0
51539607553	0	2	0
49392124014	0	2	0
49392124013	0	2	0
49392124012	0	2	0
49392124011	0	2	0
49392124010	0	2	0
49392124009	0	2	0
49392124008	0	2	0
49392124007	0	2	0
49392124006	0	2	0
49392124005	0	2	0
49392124004	0	2	0
49392124003	0	2	0
49392124000	0	2	0
49392123999	0	2	0
49392123998	0	2	0
49392123996	0	2	0
49392123993	0	2	0
49392123991	0	2	0
49392123990	0	2	0
49392123987	0	2	0
49392123983	0	2	0
49392123979	0	2	0
49392123975	0	2	0
49392123963	0	2	0
49392123959	0	2	0
40802189401	0	2	0
40802189400	0	2	0
40802189396	0	2	0
40802189392	0	2	0
40802189339	0	2	0
40802189335	0	2	0
40802189323	0	2	0
40802189317	0	2	0
38654705779	0	2	0
38654705778	0	2	0
38654705777	0	2	0
38654705776	0	2	0
38654705775	0	2	0
38654705774	0	2	0
38654705773	0	2	0
38654705772	0	2	0
38654705771	0	2	0
38654705770	0	2	0
38654705769	0	2	0
38654705768	0	2	0
38654705767	0	2	0
38654705765	0	2	0
38654705764	0	2	0
38654705763	0	2	0
38654705761	0	2	0
38654705760	0	2	0
38654705757	0	2	0
38654705756	0	2	0
38654705752	0	2	0
38654705751	0	2	0
38654705748	0	2	0
38654705744	0	2	0
38654705742	0	2	0
38654705740	0	2	0
38654705734	0	2	0
38654705731	0	2	0
38654705724	0	2	0
38654705698	0	2	0
38654705671	0	2	0
38654705665	0	2	0
36507222132	0	2	0
36507222131	0	2	0
36507222130	0	2	0
36507222129	0	2	0
36507222128	0	2	0
36507222127	0	2	0
36507222126	0	2	0
36507222125	0	2	0
36507222124	0	2	0
36507222123	0	2	0
36507222121	0	2	0
36507222118	0	2	0
36507222116	0	2	0
36507222115	0	2	0
36507222114	0	2	0
36507222109	0	2	0
36507222105	0	2	0
36507222101	0	2	0
36507222097	0	2	0
36507222093	0	2	0
27917287544	0	2	0
27917287543	0	2	0
27917287542	0	2	0
27917287541	0	2	0
27917287540	0	2	0
27917287539	0	2	0
27917287538	0	2	0
27917287537	0	2	0
27917287536	0	2	0
27917287535	0	2	0
27917287534	0	2	0
27917287533	0	2	0
27917287530	0	2	0
27917287528	0	2	0
27917287526	0	2	0
27917287521	0	2	0
27917287516	0	2	0
27917287513	0	2	0
27917287509	0	2	0
27917287505	0	2	0
27917287493	0	2	0
19327352956	0	2	0
19327352955	0	2	0
19327352954	0	2	0
19327352953	0	2	0
19327352952	0	2	0
19327352951	0	2	0
19327352950	0	2	0
19327352949	0	2	0
19327352948	0	2	0
19327352947	0	2	0
19327352946	0	2	0
19327352945	0	2	0
19327352942	0	2	0
19327352941	0	2	0
19327352940	0	2	0
19327352939	0	2	0
19327352938	0	2	0
19327352937	0	2	0
19327352934	0	2	0
19327352933	0	2	0
19327352929	0	2	0
19327352927	0	2	0
19327352925	0	2	0
19327352921	0	2	0
19327352919	0	2	0
19327352917	0	2	0
19327352908	0	2	0
19327352905	0	2	0
19327352901	0	2	0
19327352890	0	2	0
19327352848	0	2	0
19327352842	0	2	0
17179869309	0	2	0
17179869308	0	2	0
17179869307	0	2	0
17179869305	0	2	0
17179869303	0	2	0
17179869302	0	2	0
17179869301	0	2	0
17179869300	0	2	0
17179869299	0	2	0
17179869298	0	2	0
17179869295	0	2	0
17179869294	0	2	0
17179869293	0	2	0
17179869291	0	2	0
17179869286	0	2	0
17179869278	0	2	0
17179869274	0	2	0
8589934720	0	2	0
8589934718	0	2	0
8589934715	0	2	0
8589934714	0	2	0
8589934713	0	2	0
8589934711	0	2	0
