pair_id	rows	cols	config
88046829584	0	2	0
85899345937	0	2	0
85899345936	0	2	0
83751862290	0	2	0
83751862289	0	2	0
81604378643	0	2	0
81604378642	0	2	0
81604378641	0	2	0
79456894996	0	2	0
79456894994	0	2	0
77309411349	0	2	0
77309411348	0	2	0
77309411347	0	2	0
77309411346	0	2	0
75161927702	0	2	0
75161927701	0	2	0
75161927700	0	2	0
73014444055	0	2	0
73014444054	0	2	0
73014444053	0	2	0
70866960408	0	2	0
70866960407	0	2	0
68719476760	0	2	0
66571993113	0	2	0
66571993101	0	2	0
64424509466	0	2	0
64424509465	0	2	0
64424509463	0	2	0
64424509462	0	2	0
64424509461	0	2	0
64424509460	0	2	0
64424509457	0	2	0
64424509454	0	2	0
64424509453	0	2	0
62277025818	0	2	0
62277025817	0	2	0
62277025816	0	2	0
62277025815	0	2	0
62277025814	0	2	0
62277025813	0	2	0
62277025812	0	2	0
62277025809	0	2	0
60129542172	0	2	0
60129542170	0	2	0
60129542169	0	2	0
60129542167	0	2	0
60129542166	0	2	0
60129542165	0	2	0
60129542163	0	2	0
57982058523	0	2	0
57982058522	0	2	0
57982058521	0	2	0
57982058520	0	2	0
57982058519	0	2	0
57982058518	0	2	0
57982058517	0	2	0
57982058513	0	2	0
55834574879	0	2	0
55834574875	0	2	0
55834574874	0	2	0
55834574873	0	2	0
55834574872	0	2	0
55834574871	0	2	0
55834574870	0	2	0
55834574866	0	2	0
53687091226	0	2	0
53687091225	0	2	0
53687091224	0	2	0
53687091218	0	2	0
51539607585	0	2	0
51539607584	0	2	0
51539607583	0	2	0
51539607578	0	2	0
51539607577	0	2	0
51539607575	0	2	0
51539607573	0	2	0
51539607570	0	2	0
51539607568	0	2	0
49392123938	0	2	0
49392123937	0	2	0
49392123928	0	2	0
49392123925	0	2	0
49392123923	0	2	0
47244640288	0	2	0
47244640287	0	2	0
47244640281	0	2	0
47244640280	0	2	0
47244640279	0	2	0
47244640278	0	2	0
45097156644	0	2	0
45097156643	0	2	0
45097156642	0	2	0
45097156641	0	2	0
45097156640	0	2	0
45097156632	0	2	0
45097156631	0	2	0
45097156630	0	2	0
45097156629	0	2	0
45097156628	0	2	0
45097156627	0	2	0
42949672997	0	2	0
42949672996	0	2	0
42949672985	0	2	0
42949672984	0	2	0
42949672982	0	2	0
40802189347	0	2	0
40802189346	0	2	0
40802189344	0	2	0
40802189338	0	2	0
40802189336	0	2	0
40802189334	0	2	0
38654705700	0	2	0
38654705699	0	2	0
38654705698	0	2	0
38654705697	0	2	0
38654705696	0	2	0
38654705690	0	2	0
36507222056	0	2	0
36507222052	0	2	0
36507222051	0	2	0
36507222049	0	2	0
36507222047	0	2	0
36507222034	0	2	0
34359738400	0	2	0
34359738395	0	2	0
34359738389	0	2	0
34359738386	0	2	0
32212254759	0	2	0
32212254757	0	2	0
32212254756	0	2	0
32212254755	0	2	0
32212254747	0	2	0
32212254745	0	2	0
32212254743	0	2	0
32212254741	0	2	0
32212254739	0	2	0
32212254738	0	2	0
30064771111	0	2	0
30064771106	0	2	0
30064771104	0	2	0
